Date,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DWDP,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,WBA,ADBE,AMD,AMZN,APD,AZO,BAX,BBY,BDX,BRK-A,BSX,CNI,COP,COST,DLTR,ECL,FDX,JWN,KSS,LMT,LOW,M,MDT,MS,NSC,NVDA,ORLY,ROST,T,TJX,TXN,UNP,UPS,WFC,K
2009-05-15,45.1966794148,20.8331631091,15.444455022,43.0,27.2255989585,46.3556817274,14.2577143553,16.6507281548,23.41,,51.7320423965,118.6331496332,24.4,78.3941829522,11.1969029198,41.135804618200005,27.9985461226,39.620717856,17.8066385554,15.8933104958,12.4375,10.4703864138,37.1179185728,31.2523512525,40.9885284735,24.0813764091,17.1512382593,15.1569048991,37.9336003003,24.3130716862,25.92,4.01,3.68,56.975021,158.009995,27.039652,35.41,63.570732,89120.0,8.76,19.545,33.488567,44.75,14.066667,36.259998,52.98,22.58,41.330002,79.93,18.450001,11.33,33.400002,26.129999,35.080002,2.185,36.169998,8.7975,18.79154,6.71,17.629999,23.290001,51.990002,24.870001,43.189999
2009-05-18,46.2189109416,22.4667995064,15.9781100191,44.369999,28.7796062857,46.4612274508,14.8942194605,17.0618115234,24.209999,,52.7725219064,126.3566619791,26.02,80.876626745,11.4401536087,41.6109339262,29.8832950023,40.1691527833,17.9954015083,16.1919978345,12.8,10.5959473435,38.4731218363,31.9126121944,42.3473525454,24.3439868389,17.203369682599998,15.469034184000002,39.3280441742,25.0641806839,26.48,4.14,3.7975,59.48196,158.710007,26.806084,36.360001,63.34634,92000.0,8.83,20.15,34.700649,46.09,14.056667,36.84,54.060001,22.959999,42.77,80.550003,19.940001,12.14,33.959999,28.280001,36.25,2.3175,37.02,9.0375,18.572508,6.985,17.9,24.235001,52.799999,26.93,43.82
2009-05-19,46.0394351774,21.314655942,16.0790376781,44.619999,28.6958117729,46.3416089643,15.0215204815,17.272908388399998,23.82,,52.7874928346,124.5912877286,24.629999,81.5958394327,11.5359796376,41.4921515992,28.7203648425,39.9245804508,18.0163751697,16.0662347445,13.01,10.5331668786,38.7881150273,30.8671990363,41.8038229166,24.0376080042,17.1744077807,15.0940131775,38.8868641915,25.0498932845,26.559999,4.39,3.8935,59.121185,161.279999,26.681152,37.25,62.995121,92100.0,8.93,20.174999,34.99033,47.209999,14.236667,36.580002,54.639999,22.93,43.82,80.540001,20.049999,12.31,31.76,28.91,36.060001,2.3625,37.549999,9.1775,18.632931,7.2575,18.08,24.084999,51.82,25.450001,43.759998
2009-05-20,45.813139648500005,20.6182109516,15.8797055515,44.580002,28.4139575028,45.8842441628,14.7987436947,17.4062327241,23.549999,,52.10631560149999,120.4338313687,23.83,80.4667528478,11.4843810066,41.4773038083,27.7098186347,41.6884657575,18.240094225,16.1216082764,12.6725,10.5401424858,39.5719352931,30.6392518064,41.3562102812,24.317725795900003,17.2786706273,15.1312823459,38.5559792045,24.722122355,26.389999,4.5,3.8985,58.714153,157.100006,26.447582,36.200001,63.473171,92998.0,8.87,20.74,35.211403,48.779999,14.02,37.060001,55.68,22.219999,42.189999,82.480003,19.719999,11.86,32.189999,28.0,36.669998,2.4325,36.5,8.9525,18.225077,7.0775,18.4,24.25,51.860001,24.459999,43.639999
2009-05-21,44.5143135245,20.7643784187,15.6664958719,43.290001,27.0732452989,45.3635519272,14.400928004,17.287722203399998,23.23,,51.1930889813,121.3783065927,22.889999,79.51553606739999,11.1895316868,41.1877718863,27.9905259146,41.2734339207,18.2610678864,15.6786200215,12.8375,10.3448254841,38.8393929886,31.2051897566,40.5728881692,23.5649092306,16.8905811429,15.4387529847,38.6899088421,24.3943514256,26.07,4.34,3.798,56.743755,154.539993,26.550789,35.23,63.443901,90000.0,8.8,20.115,34.045055,48.310001,14.15,36.700001,53.43,20.9,41.27,81.480003,19.299999,11.28,31.99,28.09,34.43,2.4175,36.09,9.6775,17.877644,7.0525,17.959999,23.004999,49.490002,25.040001,43.43
2009-05-22,44.1364731975,20.1195219461,15.4545477879,42.939999,26.136270292800003,45.3424427826,14.2418017277,17.5173363373,23.700001,,51.5224494017,120.6615055695,22.860001,78.7963233797,11.0937056579,41.0229908385,27.5975357227,42.30360223,18.2960239888,15.6232464896,13.1025,10.4355083778,38.8467184116,31.6453637179,40.7966944869,23.0221810091,16.6878478301,15.3152988646,38.800203837800005,24.222271687600003,26.48,4.26,3.782,57.70583,155.649994,27.050516,35.18,64.292686,89200.0,8.8,20.695,33.831608,48.299999,14.223333,36.720001,52.84,20.84,40.939999,81.440002,19.370001,11.19,32.139999,28.23,35.209999,2.455,35.970001,9.745,17.885197,7.07,18.5,23.08,49.650002,24.309999,43.68
2009-05-26,45.5848611176,21.1254980434,16.4991490588,44.16,26.6618904182,46.20088133310001,14.7112242427,17.484005253299998,24.540001,,52.2560248835,125.7056609179,23.799999,81.21689941449999,11.4106686767,41.3900031721,29.3058400264,43.6079880031,18.5686815874,16.0899662582,13.5425,10.477362021,39.39612514,32.5492923885,42.1555185587,23.8012586174,17.16282302,15.5528898127,39.391069886,25.1891959295,27.889999,4.53,3.9195,59.111935,162.839996,27.479631,37.049999,65.492683,91800.0,9.01,21.389999,34.327114,49.139999,14.8,37.669998,55.349998,21.360001,43.799999,83.260002,20.040001,11.85,33.549999,29.02,36.459999,2.5875,37.48,9.9025,18.512085,7.35,19.0,23.950001,51.139999,25.65,43.98
2009-05-27,44.112858177,20.2055028091,16.7855312913,43.57,26.6999788331,45.4339157429,14.4964037698,17.2692049346,23.870001,,51.1257198044,123.9003842669,23.33,79.6006042347,11.3959262107,40.6110382192,27.7980409227,42.8520371573,18.6176201307,15.9238456626,13.6025,10.2262401616,37.9310405309,30.5920903105,41.1164177979,24.0638690471,16.7689411552,15.3548973559,38.8553513356,24.6893452621,27.25,4.71,3.855,57.530064,155.039993,27.099401,35.27,65.492683,91150.0,8.98,20.809999,33.900215,48.830002,15.1,36.540001,53.360001,20.879999,43.040001,81.779999,19.629999,11.56,33.759998,28.610001,34.93,2.5925,36.279999,9.745,18.179758,7.3025,18.98,22.655001,49.75,24.08,43.23
2009-05-28,44.5143135245,20.8933497132,17.0403736303,44.32,26.349565416100003,46.3064270565,14.7271368704,17.369198186400002,23.99,,51.8218679657,128.0065037084,22.700001,80.96169491239999,11.5875782686,40.8432296956,29.3940623144,43.0817869242,18.7154972174,16.1769818083,13.7775,10.2471669833,38.524399797600005,31.0086835239,41.8677675788,23.8012586174,16.9542973269,15.4899980912,39.0365502571,24.754899448000003,27.540001,4.7,3.8825,57.992599,150.559998,27.06138,34.939999,65.365852,91250.0,9.1,21.08,34.769257,47.970001,14.906667,36.709999,53.580002,19.52,41.98,82.989998,19.02,11.17,34.0,29.43,35.380001,2.6275,36.169998,9.7975,18.602718,7.2075,19.27,22.780001,49.009998,24.77,43.310001
2009-05-29,44.9472555658,21.3662444598,17.1337317149,44.849998,27.012303835100003,46.9115558708,14.7191805566,18.2061787387,24.219999,,51.9116935349,127.9357085456,23.16,82.1913166042,11.5875782686,41.3151026959,29.5945675143,43.7191572451,19.2817860761,16.5250440085,14.2625,10.5959473435,38.0482472996,31.9597736903,42.0516084827,23.284791438800003,16.9485049465,15.7718461767,39.1862363226,24.410739972,28.18,4.54,3.8995,59.925995,152.149994,27.80554,35.099998,66.029266,91600.0,9.4,21.73,34.944592,48.52,14.923333,37.349998,55.43,19.690001,42.470001,83.629997,19.01,11.68,34.349998,30.32,37.200001,2.6075,36.049999,9.79,18.723564,7.3775,19.4,24.635,51.139999,25.5,43.25
2009-06-01,46.6711520578,22.3464262982,17.580336606099998,47.700001,28.6043995772,48.6987967874,15.514811938,18.1543303859,25.030001,,53.715690383,127.7233230572,24.16,83.8076117839,12.1625344422,41.7794856486,28.9609710824,44.356527566,19.2468299737,16.9284797407,14.815,10.2959962337,39.0884573721,32.9423048539,44.177768501,24.0726227281,16.942712566199997,15.5272672595,39.8558845107,25.516966859,29.360001,4.73,4.1525,63.034229,156.830002,26.740902,37.630001,66.351219,91880.0,9.55,22.184999,36.514961,49.700001,15.093333,38.549999,57.880001,22.450001,46.48,84.160004,20.18,13.44,34.900002,29.889999,39.509998,2.735,37.330002,9.9775,18.610271,7.68,20.360001,25.985001,52.560001,25.43,43.849998
2009-06-02,47.1985541809,21.2458712516,17.5979989464,49.200001,28.5282227475,48.7973061293,15.60233139,18.3913514272,25.129999,,54.5840042187,126.6613956155,24.5,82.6166574409,11.9340262194,42.1015576965,27.6697175947,44.7493255545,19.3656807218,16.9284797407,14.4575,10.4494595922,39.3448471787,33.78335153,44.425554067,24.597843587600003,17.1280687378,15.5622071048,39.3359223882,25.9102919743,29.59,4.56,4.2465,63.172989,158.320007,26.175991,37.91,67.131706,91976.0,10.03,22.365,36.537834,49.450001,15.413333,38.310001,57.650002,23.030001,47.0,84.370003,20.59,13.87,35.830002,30.09,40.130001,2.7125,38.599998,10.08,18.76133,7.665,20.09,26.5,52.560001,24.389999,44.580002
2009-06-03,46.8364572008,21.0481152667,17.7821919241,48.369999,27.9264257923,48.0303405391,15.4034235446,18.1802545623,25.08,,53.9552252343,125.7941548714,24.370001,82.3537194691,11.7497453945,42.0641074583,27.2526667788,45.2014138054,19.2887772965,17.1895263909,14.5425,10.3866791273,39.4181014092,33.5632645493,43.71416970000001,24.0726227281,17.139653498599998,15.8929709738,40.084352716,25.6316866843,29.059999,4.48,4.284,61.563366,158.800003,26.768061,38.02,67.258537,89500.0,9.71,21.514999,34.784504,48.470001,15.123333,37.779999,56.299999,22.82,46.650002,83.239998,20.299999,13.32,35.189999,29.719999,39.0,2.6275,38.490002,10.04,18.474319,7.6825,20.049999,25.895,51.02,24.129999,44.299999
2009-06-04,47.1119657726,21.7101679119,18.134177135,50.57,28.9624306771,49.106906918,15.6500692728,18.4283859649,25.139999,,54.6289170033,132.2719122661,24.57,82.229983953,11.8897988214,41.8244259344,28.3514352746,45.0161317353,18.8483304065,17.2686314364,14.385,10.2122889472,39.0811319491,34.2864074857,44.0658653421,23.871288065300003,17.1280687378,16.193453643599998,40.0764745021,25.344887121,29.440001,4.65,4.276,63.200741,158.399994,25.736013,37.029999,65.873169,90200.0,9.4,22.035,35.043694,47.869999,14.763333,37.599998,57.0,21.23,45.849998,84.5,20.09,12.88,34.119999,31.200001,40.439999,2.7225,37.990002,9.7825,18.398792,7.6125,20.08,26.66,51.0,25.1,44.040001
2009-06-05,47.9699781818,21.4522253228,18.2515055386,52.650002,29.3052264111,48.8113788924,15.8091955491,18.3098754443,24.950001,,54.6214315392,131.8648400801,24.17,82.93372970109999,11.735002928499998,41.891836363,27.7098186347,44.7396382303,18.486680726,17.5138570775,14.5725,10.1216060536,38.9565997573,34.3885907268,45.0729937719,23.7224754884,16.942712566199997,16.137549891099997,40.2340387816,25.2629443887,29.98,4.63,4.378,63.117485,159.570007,25.833786,37.439999,65.678047,89800.0,9.54,21.775,34.304245,47.639999,14.79,37.400002,57.110001,21.09,45.970001,86.169998,20.040001,12.81,33.950001,30.969999,40.700001,2.7075,37.75,9.84,18.549849,7.63,19.68,26.9,51.52,24.719999,43.779999
2009-06-08,47.7731863448,22.054091364,18.1480546881,52.830002,29.3814032408,48.9591429052,15.8091955491,18.2876547216,25.33,,54.7711408212,131.2807799871,24.559999,83.1270664451,11.735002928499998,41.6671349342,28.3835161065,43.880266525500005,18.3874043431,17.442662536500002,14.5,9.9820939095,38.9272980651,34.7580224443,45.1529245996,22.8033389843,16.9600897073,16.2586746882,40.029205218200005,25.6480752308,29.17,4.61,4.318,62.358929,158.339996,25.268875,38.639999,65.599998,90351.0,9.41,21.950001,34.319492,47.529999,14.76,37.580002,56.459999,21.15,46.25,85.849998,20.110001,12.77,33.720001,31.389999,40.939999,2.6925,37.919998,9.9375,18.429003,7.7,19.77,27.0,51.43,25.389999,44.52
2009-06-09,47.4976777731,23.1546464106,18.0054943697,52.349998,29.1300197026,49.3883621804,15.976278139200002,18.1802545623,25.33,,54.7337135007,132.13032194049998,24.35,83.6297419794,12.1035645783,41.7195652676,28.2792534026,44.1492872331,18.2384897688,17.466394050199998,14.665,9.8565329798,38.3925421828,34.8529897187,44.3775955704,22.7420632173,17.0411830324,15.9861438947,39.8716409387,25.4923840393,29.77,4.75,4.354,63.19149,160.270004,25.420967,39.52,66.351219,91450.0,9.4,22.1,34.723518,47.130001,14.773333,38.349998,57.060001,21.370001,46.669998,84.010002,20.459999,12.82,34.080002,30.98,41.130001,2.84,38.040001,9.9675,18.285498,7.7475,21.02,26.959999,51.880001,25.66,43.939999
2009-06-10,47.5921378548,22.9482923393,17.6938802225,52.299999,28.6577233581,49.4094713251,15.8728460596,17.9284197058,25.1,,55.2726669159,129.80293096399998,24.389999,83.7921448444,12.1330495102,41.6896050771,27.9424046666,43.611245818,18.1463045561,17.838187764100002,14.2625,9.8007281222,38.1508032223,34.6393133512,44.36160940479999,22.5232211925,17.1048992164,16.135220568,39.4383391699,25.3940527604,30.17,4.82,4.3295,62.654949,157.919998,25.209126,38.52,65.94146,90450.0,9.41,21.84,34.883606,46.59,14.723333,37.799999,57.25,20.77,46.830002,82.93,20.370001,12.63,33.650002,29.26,40.540001,2.93,37.439999,9.9025,18.338369,7.625,20.959999,26.715,51.650002,24.91,43.48
2009-06-11,47.6865979366,22.0368951914,17.6560323503,50.66,28.6501056751,50.5915834275,15.9921907669,18.1432200246,25.23,,55.429861662,128.4489734758,24.23,84.6041591691,12.0519659473,41.9817169345,28.0226067466,43.0956227951,18.5717747685,18.0596818916,14.155,10.20531334,38.099525261,34.4810345605,44.4015748187,21.0526027859,17.2323315844,15.5412431976,38.8553513356,25.344887121,30.4,4.7,4.2845,63.47826,154.050003,26.002172,37.23,66.614632,91849.0,9.35,21.645,34.723518,46.27,14.486667,38.419998,56.16,20.52,45.919998,82.220001,19.950001,12.0,33.740002,29.49,40.450001,2.8925,36.360001,9.71,18.723564,7.4875,20.84,26.58,51.779999,25.02,43.950001
2009-06-12,48.017208222700006,21.6327851352,17.2800768205,51.439999,28.7415178708,51.1333848077,15.8410208044,18.2589960272,25.059999,,55.2277541313,128.8825938478,24.15,83.6838762677,12.0224810153,41.9892069821,28.1749906986,43.611245818,18.4937718962,18.4552071192,14.1525,10.2959962337,38.4950981054,34.1882187977,44.6333742192,21.1926616817,17.3308020506,14.9915229646,39.2650184624,25.5497439519,30.15,4.47,4.204,62.895466,155.5,26.903856,38.549999,66.68293,90870.0,9.37,21.83,33.823986,47.029999,14.43,38.689999,54.389999,20.77,46.59,82.769997,19.85,12.53,33.619999,29.700001,41.23,2.8775,36.040001,9.8575,18.889729,7.6825,20.790001,27.18,50.529999,25.48,44.549999
2009-06-15,46.6868954047,21.6929717393,17.1690563956,49.52,27.5150709116,50.0146001394,15.4034235446,17.9676886657,24.25,,54.50166411359999,126.5552028713,23.85,83.2276015519,11.7792303265,41.0080107433,27.2687071948,43.1778235669,17.6995608332,18.5264016601,13.985,9.8565329798,37.6013964938,33.6817266673,43.7381489483,20.5799040123,17.220746823699997,15.0078282258,38.1778249336,24.9679505521,28.82,4.26,4.159,60.832561,154.910004,26.241173,38.66,65.492683,90700.0,9.0,21.014999,32.855843,46.330002,14.123333,38.139999,52.009998,20.379999,45.650002,82.07,19.66,11.92,32.169998,28.4,39.209999,2.83,35.669998,9.765,18.602718,7.595,21.129999,25.799999,49.0,24.709999,43.450001
2009-06-16,45.9784447916,21.228675079,17.2018578847,48.830002,27.0884806649,49.170234352,15.1806467578,17.8631167924,23.49,,53.6183793497,127.5728833363,23.200001,82.9955974592,11.6907755305,40.9106401242,26.8676967948,42.6472549491,17.3237288123,18.550133173800003,13.8325,9.8774598014,36.7003694592,33.5313618161,43.6262457895,21.0263417429,17.1106915967,14.5489515906,38.01238244,24.9023963662,28.17,4.13,4.1075,59.85199,152.479996,25.985876,35.84,65.326828,89840.0,9.01,21.18,32.985435,45.950001,13.896667,37.209999,51.419998,18.99,44.0,81.809998,19.1,11.25,32.389999,28.1,38.900002,2.7525,35.41,9.5175,18.293051,7.4325,20.73,25.844999,48.439999,24.4,43.459999
2009-06-17,46.4743602208,20.5924166927,17.104715012899998,48.549999,26.509536758600003,48.4314142881,15.2761225236,17.90046389,23.68,,53.4611846036,123.6526011972,23.65,82.7481264268,11.8971700544,41.3450628864,26.250140779,42.8714388721,17.5648285993,18.7320747785,13.6575,10.170435304,36.6344406518,33.6421569696,43.7061766172,21.0263417429,17.2497087255,14.2903967352,38.2566070733,25.1564188366,28.68,4.08,4.1325,59.546715,155.539993,26.485605,35.869999,66.40976,88050.0,9.22,21.120001,32.421322,46.59,14.036667,38.240002,50.700001,19.07,44.259998,82.050003,19.02,11.23,32.93,27.48,38.360001,2.82,37.0,9.785,18.232628,7.705,21.41,25.700001,48.119999,23.09,44.220001
2009-06-18,46.6868954047,20.7213879872,17.1425628851,48.959999,25.9610635843,48.149959025600005,15.109039933499998,18.5054868715,23.719999,,53.4761555318,126.6259980341,23.35,82.229983953,11.6981467635,41.7869756962,27.4050507307,43.461789869300006,18.1888515774,18.5896856965,14.075,10.407605949,37.4841897251,33.6579848487,43.9060036866,22.2781181248,17.4292725168,14.3043726733,38.351145641,25.9922347067,28.719999,3.85,4.08,60.619797,157.399994,27.012493,34.07,67.619514,87625.0,9.39,20.940001,32.634773,46.240002,13.91,38.130001,51.959999,18.98,43.689999,83.489998,18.41,10.63,33.349998,28.030001,38.119999,2.765,37.32,9.7375,18.225077,7.665,21.33,25.385,48.299999,23.700001,45.209999
2009-06-19,46.73412544560001,21.1856846475,17.5967373507,48.439999,25.6335032163,47.8896129078,15.0533457368,18.2291183491,23.530001,,53.1842224319,126.6613956155,23.52,81.8897112835,11.8013440254,42.011677125,28.0707279946,43.4692626667,18.3732220027,19.040584456,14.175,10.4634108066,37.0959423037,33.3018575696,43.322508644,22.260610762800003,17.1802001611,14.2950553813,37.9493567282,25.7546007829,29.33,3.87,4.148,60.074005,155.729996,27.914177,34.380001,67.463417,87250.0,9.42,21.450001,32.756741,46.110001,14.056667,37.810001,51.450001,19.209999,43.740002,82.550003,18.780001,11.39,33.959999,28.27,38.459999,2.795,37.490002,9.665,18.157101,7.7125,21.66,26.0,48.139999,24.190001,45.09
2009-06-22,45.2385074846,19.973354478900003,17.33054065,46.900002,24.6508221124,46.2712451487,14.6475737322,17.9228721486,22.66,,51.5299348658,121.2455656625,23.25,80.83022592649999,11.5580933366,41.5622742675,26.3624236909,42.7444013158,17.8555665777,18.4156545964,13.815,10.3169230553,37.0373389193,32.4946357368,42.0276292343,21.499040516500003,17.3887258542,14.264774182,38.2802417153,24.2878258735,27.309999,3.62,3.9575,57.317299,155.100006,27.41445,33.439999,66.565857,86510.0,9.24,20.495001,30.820457,45.349998,13.95,37.439999,50.049999,18.940001,43.439999,81.480003,18.66,11.37,33.189999,26.629999,36.400002,2.6375,37.439999,9.7525,18.240181,7.695,20.969999,24.635,46.84,22.51,45.119999
2009-06-23,44.9157688719,20.1109238598,16.9066444821,43.869999,25.1383538229,46.4119727799,14.7748747533,17.8519126631,22.879999,,51.6122749709,124.944612918,22.879999,80.7683581684,11.6539193655,41.2027519815,26.9238382508,42.4155982287,17.8059283863,18.4631176237,13.385,10.2750694121,37.0300134963,32.447152099600004,41.4361411089,21.4815331545,17.6783448724,14.597867374000002,38.0911645798,24.2960201467,27.709999,3.55,3.884,58.501389,154.210007,27.403585,32.98,66.585365,85800.0,9.51,20.25,31.445559,45.07,13.776667,37.43,50.75,18.27,42.75,81.349998,18.309999,10.89,33.369999,27.700001,36.450001,2.625,36.82,9.51,18.625378,7.57,20.610001,24.745001,47.200001,22.91,45.299999
2009-06-24,45.246379158,19.7154118899,17.1854571402,41.32,25.4430611419,46.2430996224,14.806700008499998,17.7398713703,22.9,,51.2380017659,126.2366246388,22.68,80.5440875454,11.8676851224,41.5398041246,26.8356159628,42.0718495468,18.0470281733,18.5659541829,13.255,10.2680938049,37.0300134963,32.2572175508,40.612853583,21.7178825413,17.8405315227,14.229834336700002,38.2172160034,24.58281971,27.74,3.66,3.9635,58.649399,148.800003,27.501358,32.970001,66.829269,86800.0,9.51,20.855,31.788601,45.040001,13.773333,38.130001,52.889999,19.08,43.450001,79.519997,18.18,11.39,33.610001,27.65,36.900002,2.7125,36.650002,9.4825,18.617825,7.5575,20.98,25.225,47.639999,23.17,45.669998
2009-06-25,46.3641567921,21.0137229215,17.6446779887,42.529999,26.2733885864,47.052283502,15.1408651887,17.8705862119,23.549999,,52.308423132200005,127.8118170107,23.57,82.0211802695,12.0224810153,42.1464979822,27.3809901067,42.938694049,18.8412392363,18.8190903285,12.82,10.6936058443,37.8577863004,32.3759266438,41.5880096817,21.8754487991,18.0085105532,14.4301561165,38.721421698,24.58281971,28.52,3.64,4.11,60.018501,152.089996,28.370451,34.049999,69.180489,86705.0,10.0,21.59,31.834339,46.279999,14.02,39.439999,56.290001,19.610001,44.43,81.129997,18.870001,11.83,34.720001,27.870001,38.98,2.855,37.720001,9.705,18.768883,7.9525,21.35,26.565001,49.369999,23.799999,46.330002
2009-06-26,46.6475370373,20.4290530529,17.9701696891,41.880001,26.3267123672,46.4049363983,15.0453894229,17.9751580853,23.43,,51.6871296119,129.8560273361,23.610001,81.7273084186,12.0077385493,42.3936695538,27.6296165547,42.5949453671,19.1461595551,18.4710281283,12.71,10.5959473435,37.9090642618,32.3521848252,41.2043417084,21.6828678173,17.9505867496,14.8657395215,38.3117545712,24.4189342453,28.0,3.62,4.194,60.305271,149.850006,28.381315,33.580002,69.209755,86210.0,10.35,21.785,31.727615,46.41,14.22,38.630001,55.41,19.530001,44.099998,80.970001,19.219999,11.67,34.970001,28.620001,39.189999,2.8925,37.599998,9.5875,18.746223,7.835,21.450001,26.65,49.860001,23.870001,46.23
2009-06-29,47.1985541809,20.6354071242,17.9108746894,42.650002,26.4638306608,47.0593198836,15.109039933499998,18.0349134415,23.66,,52.8324056192,132.1745689172,23.870001,81.843310465,12.0740796463,42.6633112683,27.7499196747,42.7668197081,19.7489090226,18.8744638604,12.9375,10.6447765939,38.260684568,32.4550660392,41.9397053238,21.989246652,18.1649048231,14.6700763877,38.4141713529,24.4926827044,28.620001,3.72,4.1515,60.656799,151.75,28.761543,34.02,69.960976,88700.0,10.42,21.65,32.177383,46.200001,14.24,39.060001,55.630001,19.65,43.41,82.040001,19.469999,11.94,34.790001,29.1,38.220001,2.8925,38.200001,9.745,19.048338,7.8425,21.299999,26.34,50.32,24.530001,46.599998
2009-06-30,47.3087576096,20.1367181187,17.968908093299998,42.5,25.1688245548,46.6160278452,14.8385252638,17.9228721486,23.33,,52.3308795245,130.4754850104,23.629999,80.7528912289,12.1993906072,42.5434705063,27.3569294827,42.9611124413,19.8269118949,18.8032693194,12.945,10.4634108066,37.4329117638,32.4788078578,41.5320581022,21.8666951181,17.7999848601,14.5023651302,38.1620685056,24.0911633158,28.299999,3.87,4.183,59.750233,151.110001,28.766973,33.490002,69.570732,90000.0,10.14,21.48,32.063034,45.779999,14.033333,38.990002,55.619999,19.889999,42.75,80.650002,19.41,11.76,34.889999,28.51,37.669998,2.8225,38.080002,9.65,18.76133,7.865,21.299999,26.030001,49.990002,24.26,46.57
2009-07-01,47.8125447122,19.9287657801,18.0193719228,42.23,25.2830897994,46.8060101474,14.957869971,18.3673026103,23.450001,,52.817434691,130.3692922663,23.709999,81.0776969588,12.560581024,42.7457017921,27.1243434508,43.50662665390001,19.8907324267,19.0168529423,13.105,10.3936547346,38.0921998379,32.550033313600004,41.7878367511,22.024261376,17.8521162834,14.1622839691,38.1069210078,24.0419976764,28.66,3.91,4.08,59.796486,152.759995,28.647474,34.0,68.975609,90490.0,10.11,21.59,32.063034,45.790001,14.143333,38.959999,56.18,20.059999,42.59,80.639999,19.51,11.74,34.709999,28.360001,38.18,2.835,38.25,9.6275,18.935045,7.8175,21.6,26.375,50.849998,24.139999,47.549999
2009-07-02,47.3953460178,19.3655615298,17.6648635205,40.830002,24.2318495486,45.3846610719,14.7191805566,18.262730737,22.84,,51.2529726941,127.183509941,22.809999,78.6725878636,12.3247015681,41.9217965535,26.1604935206,42.9536396439,19.1532507253,18.4868491374,12.765,10.1146304464,37.3230304181,31.125524197,40.2531648581,20.9825733379,17.5045734615,14.0737696942,37.6972538809,23.5667298287,27.639999,3.78,3.966,57.696575,150.0,28.870178,32.080002,67.365852,89384.0,9.86,20.93,31.224485,44.639999,13.8,38.23,54.32,18.629999,41.25,79.519997,18.620001,11.0,34.259998,26.99,36.900002,2.725,37.43,9.4725,18.572508,7.45,21.299999,25.450001,48.599998,23.08,46.82
2009-07-06,47.7574429979,20.3793291803,17.4869785215,40.560001,24.1480550359,45.1313513357,14.743049498,18.3000778346,23.09,,50.9760105224,129.6082442663,22.879999,78.61072010550001,12.1920193742,42.4086496491,26.1845897689,43.334752313,19.7772737034,18.35237056,12.9775,10.1634596968,38.2167320297,31.6082745088,40.684791328,21.0876175098,17.5856667866,14.1320027698,37.6027153132,24.1813003214,27.16,3.55,3.905,58.159111,153.020004,28.728952,32.07,68.614632,88475.0,9.8,20.834999,31.125385,45.700001,13.706667,38.349998,56.040001,19.219999,42.68,80.5,18.870001,11.06,33.959999,26.85,37.139999,2.6375,38.209999,9.655,18.731117,7.725,21.4,25.360001,49.139999,23.1,47.810001
2009-07-07,46.2539533634,19.6081725915,17.0820062897,39.040001,23.0739617362,44.1181123908,14.5123163974,18.1656282831,22.530001,,49.8232490509,126.1392812899,22.4,77.4816335206,11.9782536173,42.1165377917,26.3532635067,42.4454894184,19.5858121079,17.822366755,12.8025,10.1774109112,38.0262710305,30.8960199505,39.50980816,22.033015057,17.1686154004,13.9083877597,37.689375667,23.648672561,26.34,3.43,3.7815,56.160961,150.740005,28.663771,31.35,67.717072,87200.0,9.95,19.49,30.485039,44.540001,13.53,37.610001,54.32,18.309999,42.299999,78.0,18.629999,10.79,33.349998,26.15,35.869999,2.5225,38.009998,9.72,18.376133,7.57,20.77,24.514999,47.720001,23.33,47.73
2009-07-08,46.4586168738,19.6861547184,17.3116167139,39.549999,23.2948745425,44.1744034433,14.4247969454,18.1170770562,22.24,,49.5986851279,122.6083725461,22.66,77.8605735388,11.7497453945,42.7531918398,26.2729426792,42.6248365568,19.8836412565,17.8460982687,12.8775,10.1913621256,38.5610269128,30.9197617691,39.7096352294,21.5953310074,16.861619241099998,13.8571426533,38.1069210078,24.3861571523,26.469999,3.36,3.868,57.502312,155.330002,28.430201,32.209999,66.995125,87000.0,9.87,19.405001,30.065765,46.02,14.606667,37.66,53.360001,18.959999,43.349998,78.400002,18.85,10.69,32.82,25.5,36.099998,2.5275,39.939999,10.1375,17.779455,7.775,20.42,24.445,47.880001,22.91,47.799999
2009-07-09,46.5137185882,19.7554721646,17.2031194805,39.299999,23.3481983234,44.38549489020001,14.4566222007,18.1917712515,22.530001,,49.38160666899999,126.7321907782,22.68,78.9432593052,11.8087152584,42.4610799824,27.0038622095,42.4230710261,19.1532507253,17.751172214100002,12.765,9.9681426951,38.3925421828,30.90393389,39.6856559811,21.8316803942,16.855733859100003,14.0784283403,37.8784528024,24.0747747693,27.42,3.48,3.905,58.37188,155.270004,28.593157,32.860001,66.487808,85600.0,9.66,19.295,30.728979,45.5,14.56,37.18,53.93,19.719999,43.02,78.279999,18.950001,10.63,32.73,25.879999,36.23,2.5825,39.59,10.29,17.658609,8.025,20.440001,24.844999,48.02,23.280001,47.330002
